"피난처 ID","시도명","시군구명","시설명","상세주소","시설면적","경도","위도","구분","구분명","관리부서"
"172","서울특별시","강북구","강북중학교운동장","서울특별시 강북구 한천로150길 67(수유동)","3312.0","127.0259","37.6447","1","지진실내구호소","02-901-5903"
"173","서울특별시","강북구","서울인수초등학교운동장","서울특별시 강북구 인수봉로 269(수유동)","1562.0","127.0102","37.6426","1","지진실내구호소","02-901-5903"
"174","서울특별시","강북구","우이초등학교 운동장","서울특별시 강북구 삼양로99길 36(수유동)","1105.0","127.0143","37.6383","1","지진실내구호소","02-901-5903"
"175","서울특별시","강북구","혜화여자고등학교 운동장","서울특별시 강북구 인수봉로 127(수유동)","2951.0","127.0131","37.6306","1","지진실내구호소","02-901-5903"
"176","서울특별시","강북구","솔밭(근린)공원","서울특별시 강북구 삼양로 561(우이동)","37911.0","127.0121","37.6521","1","지진실내구호소","02-901-5903"
"177","서울특별시","강북구","강북구견인차량보관소(우이동 교통광장)","서울특별시 강북구 우이동 산99-2","2395.0","127.0127","37.6635","1","지진실내구호소","02-901-5903"
"178","서울특별시","강북구","우이제일교회 공터","서울특별시 강북구 삼양로163길 74(우이동)","670.0","127.0098","37.6596","1","지진실내구호소","02-901-5903"
"179","서울특별시","도봉구","도봉우체국 공개공지 휴게공원","서울특별시 도봉구 노해로 150(쌍문동)","250.0","127.0268","37.6472","1","지진실내구호소","02-2091-5567"
"180","서울특별시","도봉구","덕성여자대학교 운동장","서울특별시 도봉구 삼양로144길 33(쌍문동)","17434.0","127.0175","37.6499","1","지진실내구호소","02-2091-5505"
"181","서울특별시","도봉구","동북초등학교 운동장","서울특별시 도봉구 시루봉로 53(쌍문동)","700.0","127.0262","37.6549","1","지진실내구호소","02-2091-5579"
"182","서울특별시","도봉구","백운중학교 운동장","서울특별시 도봉구 도봉로129길 50(쌍문동)","1904.0","127.0359","37.6558","1","지진실내구호소","02-2091-5530"
"183","서울특별시","도봉구","신도봉중학교 운동장","서울특별시 도봉구 도봉로115길 16(쌍문동)","3055.0","127.0333","37.6492","1","지진실내구호소","02-2091-5567"
"184","서울특별시","도봉구","쌍문초등학교 운동장","서울특별시 도봉구 우이천로 360(쌍문동)","1420.0","127.0242","37.6486","1","지진실내구호소","02-2091-5505"
"185","서울특별시","도봉구","효문고등학교 운동장","서울특별시 도봉구 우이천로 432(쌍문동)","2319.0","127.0177","37.6525","1","지진실내구호소","02-2091-5505"
"186","서울특별시","도봉구","개나리어린이공원","서울특별시 도봉구 방학동 638-12","372.0","127.0371","37.6673","1","지진실내구호소","02-2091-5946"
"187","서울특별시","도봉구","무궁화어린이공원","서울특별시 도봉구 방학동 655-31","479.0","127.0421","37.6678","1","지진실내구호소","02-2091-5608"
"188","서울특별시","도봉구","방학3동가로공원","서울특별시 도봉구 방학동 443","363.0","127.0275","37.6634","1","지진실내구호소","02-2091-5667"
"189","서울특별시","도봉구","사슴어린이공원","서울특별시 도봉구 방학동 681-13","466.0","127.0417","37.6644","1","지진실내구호소","02-2091-5608"
"190","서울특별시","도봉구","샘말어린이공원","서울특별시 도봉구 방학동 611-5","400.0","127.0315","37.6684","1","지진실내구호소","02-2091-5946"
"191","서울특별시","도봉구","생잇들어린이공원","서울특별시 도봉구 방학동 644-28","729.0","127.0391","37.6689","1","지진실내구호소","02-2091-5946"
"192","서울특별시","도봉구","소망어린이공원","서울특별시 도봉구 방학동 694-9","570.0","127.0369","37.6635","1","지진실내구호소","02-2091-5608"
"193","서울특별시","도봉구","원당샘공원","서울특별시 도봉구 해등로32가길 16(방학동)","2150.0","127.0222","37.6608","1","지진실내구호소","02-2091-5667"
"194","서울특별시","도봉구","문화고등학교 운동장","서울특별시 도봉구 마들로 598(방학동)","6777.0","127.0476","37.6632","1","지진실내구호소","02-2091-5608"
"195","서울특별시","종로구","운현초등학교 운동장","서울특별시 종로구 삼일대로 460(운니동)","2300.0","126.9883","37.5757","1","지진실내구호소","02-2148-3007"
"196","서울특별시","종로구","교동초등학교 운동장","서울특별시 종로구 삼일대로 446(경운동)","2600.0","126.9876","37.5747","1","지진실내구호소","02-2148-3007"
"197","서울특별시","종로구","탑골공원","서울특별시 종로구 종로 99(종로2가)","9300.0","126.9882","37.5713","1","지진실내구호소","02-2148-3007"
"198","서울특별시","종로구","삼청공원","서울특별시 종로구 북촌로 134-1 (삼청동)","378440.0","126.9839","37.5879","1","지진실내구호소","02-2148-3007"
"199","서울특별시","종로구","덕성여자고등학교 운동장","서울특별시 종로구 안국동 34","3560.0","126.9826","37.5779","1","지진실내구호소","02-2148-3007"
"200","서울특별시","종로구","덕성여자중학교 운동장","서울특별시 종로구 율곡로3길 49(송현동)","2560.0","126.9821","37.5778","1","지진실내구호소","02-2148-3007"
"201","서울특별시","종로구","재동초등학교 운동장","서울특별시 종로구 북촌로4길 7(가회동)","3357.0","126.9855","37.5795","1","지진실내구호소","02-2148-3007"
"202","서울특별시","종로구","대동세무고등학교 운동장","서울특별시 종로구 계동길 84-10 (계동)","4257.0","126.9878","37.5811","1","지진실내구호소","02-2148-3007"
"203","서울특별시","종로구","중앙고등학교 운동장","서울특별시 종로구 창덕궁길 164(계동)","10218.0","126.9869","37.5854","1","지진실내구호소","02-2148-3007"
"204","서울특별시","종로구","원서공원","서울특별시 종로구 원서동 206-4","767.0","126.9885","37.5782","1","지진실내구호소","02-2148-3007"
"205","서울특별시","종로구","연지공원","서울특별시 종로구 연지동 1-38","7895.0","127.0007","37.5757","1","지진실내구호소","02-2148-3007"
"206","서울특별시","종로구","효제초등학교 운동장","서울특별시 종로구 대학로 12(효제동)","5794.0","127.003","37.5726","1","지진실내구호소","02-2148-3007"
"207","서울특별시","종로구","동대문성곽공원(흥인지문공원)","서울특별시 종로구 종로6가 70","9400.0","127.0088","37.5719","1","지진실내구호소","02-2148-3007"
"208","서울특별시","종로구","서울사대부설여자중학교 운동장","서울특별시 종로구 대학로 64(이화동)","4476.0","127.0034","37.5774","1","지진실내구호소","02-2148-3007"
"209","서울특별시","종로구","낙산공원","서울특별시 종로구 낙산1길 28-18 (동숭동)","577.0","127.0067","37.5798","1","지진실내구호소","02-2148-3007"
"210","서울특별시","종로구","올림픽기념국민생활관","서울특별시 종로구 성균관로 91(혜화동)","1402.0","126.9988","37.5901","1","지진실내구호소","02-2148-3007"
"211","서울특별시","종로구","명륜공원","서울특별시 종로구 혜화로9길 24-9 (명륜1가)","1025.0","126.998","37.588","1","지진실내구호소","02-2148-3007"
"212","서울특별시","종로구","와룡공원","서울특별시 종로구 와룡공원길 192(명륜3가)","1200.0","126.99","37.591","1","지진실내구호소","02-2148-3007"
"213","서울특별시","종로구","지봉골공원","서울특별시 종로구 지봉로 97(창신동)","1312.0","127.0147","37.5787","1","지진실내구호소","02-2148-3007"
"214","서울특별시","종로구","창신어린이공원","서울특별시 종로구 창신동 23-362","691.0","127.0129","37.578","1","지진실내구호소","02-2148-3007"
"215","서울특별시","종로구","명신초등학교 운동장","서울특별시 종로구 낙산길 250(창신동)","2857.0","127.0143","37.5816","1","지진실내구호소","02-2148-3007"
"216","서울특별시","종로구","창신초등학교 운동장","서울특별시 종로구 지봉로 73(창신동)","2123.0","127.015","37.5763","1","지진실내구호소","02-2148-3007"
"217","서울특별시","종로구","숭인(근린)공원","서울특별시 종로구 동망산길 150(숭인동)","34047.0","127.0178","37.5765","1","지진실내구호소","02-2148-3007"
"218","서울특별시","종로구","종로산업정보학교 운동장","서울특별시 종로구 숭인동 242","1910.0","127.0172","37.5717","1","지진실내구호소","02-2148-3007"
"219","서울특별시","종로구","월암근린공원","서울특별시 종로구 송월동 산1-44","12000.0","126.9657","37.5709","1","지진실내구호소","02-2148-3007"
"220","서울특별시","종로구","대신고등학교 운동장","서울특별시 종로구 행촌동 171-1","4424.0","126.9617","37.573","1","지진실내구호소","02-2148-3007"
"221","서울특별시","종로구","감나무골공원","서울특별시 종로구 평창동 495-4","2507.0","126.9703","37.6127","1","지진실내구호소","02-2148-3007"
"222","서울특별시","종로구","참샘골공원","서울특별시 종로구 평창동 470","2585.0","126.9746","37.6151","1","지진실내구호소","02-2148-3007"
"223","서울특별시","종로구","평창공원","서울특별시 종로구 평창동 478","913.0","126.9778","37.6105","1","지진실내구호소","02-2148-3007"
"224","서울특별시","종로구","후창공원","서울특별시 종로구 평창문화로 70(평창동)","1651.0","126.9645","37.6101","1","지진실내구호소","02-2148-3007"
"225","서울특별시","종로구","서울예술고등학교 운동장","서울특별시 종로구 평창동 217-0","4725.0","126.9696","37.6054","1","지진실내구호소","02-2148-3007"
"226","서울특별시","종로구","상명대학교사범대학 부속초등학교 운동장","서울특별시 종로구 홍지문2길 20(홍지동)","1340.0","126.9565","37.6006","1","지진실내구호소","02-2148-3007"
"227","서울특별시","종로구","상명대학교사범대학부속여자중고등학교 운동장","서울특별시 종로구 홍지문길 9-1 (홍지동)","5053.0","126.9537","37.6035","1","지진실내구호소","02-2148-3007"
"228","서울특별시","종로구","세검정초등학교 운동장","서울특별시 종로구 세검정로9길 1(신영동)","1735.0","126.9609","37.6027","1","지진실내구호소","02-2148-3007"
"229","서울특별시","종로구","무악어린이공원","서울특별시 종로구 무악동 산2-83","4953.0","126.9606","37.5775","1","지진실내구호소","02-2148-3007"
"230","서울특별시","중구","남산초등학교 운동장","서울특별시 중구 퇴계로22길 17(남산동2가)","1148.0","126.9862","37.5602","1","지진실내구호소","02-2097-9560"
"231","서울특별시","중구","덕수중학교 운동장","서울특별시 중구 마른내로9길 10(인현동2가)","5685.0","126.9971","37.565","1","지진실내구호소","02-2265-9077"
"232","서울특별시","중구","장충단공원","서울특별시 중구 동호로 261(장충동2가)","32651.0","127.0043","37.5577","1","지진실내구호소","02-2267-8855"
"233","서울특별시","중구","충무초등학교 운동장","서울특별시 중구 퇴계로50길 13(장충동2가)","3863.0","127.0018","37.5622","1","지진실내구호소","02-6956-8610"
"234","서울특별시","중구","광희초등학교 운동장","서울특별시 중구 다산로 269(신당동)","4499.0","127.0151","37.5671","1","지진실내구호소","02-2238-3918"
"235","서울특별시","중구","금호여자중학교 운동장","서울특별시 중구 청구로 6(신당동)","3967.0","127.0203","37.5584","1","지진실내구호소","070-4050-5695"
"236","서울특별시","중구","성동고등학교 운동장","서울특별시 중구 퇴계로90길 17(신당동)","3670.0","127.0224","37.5637","1","지진실내구호소","070-4377-7808"
"237","서울특별시","중구","성동글로벌경영고등학교 운동장","서울특별시 중구 퇴계로 375(신당동)","3002.0","127.0131","37.5655","1","지진실내구호소","02-6360-1502"
"238","서울특별시","중구","장충초등학교 운동장","서울특별시 중구 청구로17길 40(신당동)","3123.0","127.0111","37.5595","1","지진실내구호소","02-2234-1795"
