Park_nm,Topic,Count,Name,Representation,Representative_Docs
관악_서울대공원,10,24,10_힘들_생각_아동_바닥,"['힘들', '생각', '아동', '바닥', '금연', '이유', '공사', '간격', '미취학', '직원']","['애들이 진짜 완전 좋아해요 주차가 젤 힘들지만 ㅎ 나름 주차공간도 넓어서 결국은 다 할수는 있더라구요 ㅎ 주차 생각하면 좀 일찍 가시는걸 추천드려요 ㅎ 그냥 가도 좋지만 애들하고 갈땐 유모차 가져가는걸 추천드려요 ㅎ 너무커서', '아이랑 가시면 간단히 먹을걸 가져가는것도 좋을거같아요 엄청 넓고, 동물마다 간격이 큰편이라 찾아다니려면 어린 아이들은 조금 힘들어할수도 있어요 참고로, 리프트타고 가는 구간이 생각보다 길어요', '코인잘되면자주갈꺼에용용 ㅎㅋㅋㅎㅋㅎㅋㅎ새로운동물들더마니아주마니돈투자해서마니데꼬와용 어떻케생겼는지도궁금하고예쁘고멋있을꺼같아용용 ㅋㅎㅋㅎㅋㅎㅎㅋㅋㅎㅋㅎ 놀이기구도더무서운거엄청무서운거더스릴있는걸로만들어주세용용 재밌게탈께용 어린이기구도덜무서운거만들어줘용용거기에먹거리도브랜드지점도몇군데에생기게공사해줘용용 기대가크네용그런데기대가클수록좋지않나용전그렇케생각하는뎅 ㅎㅎㅋㅋ제개인적인생각이죠오저두제나름대로의생각이있고이유가있고고민을안하고싶을래야싶을래도고민이될수밖에없겠더라고용용 자넨염소대장들도면양도흑염소대장도자주볼꺼입니다용용 ㅎㅎㅋㅋ메에에 방문일 공휴일 대기 시간 10~30분 예약 권장 예']"
관악_서울대공원,11,22,11_동물원_어린이_놀이_즐기,"['동물원', '어린이', '놀이', '즐기', '미술관', '테마', '주차장', '장소', '대화', '시절']","['동물원 너무 좋고 산책하기 좋아요', '아이들과 볼게 많은 동물원', '산책하기 좋은 넓은 동물원']"
관악_서울대공원,12,19,12_나무_그늘_힐링_가을,"['나무', '그늘', '힐링', '가을', '도심', '자연', '단풍', '공기', '주변', '장소']","['봄여름가을겨울중 가을이 제일 좋은것 같아요 맑은 하늘 선선한 날씨 오색단풍', '5km, 길 양쪽 나무들이 그늘을 만들어주어 걷기도 기분좋고, 싱그러운 초록의 터널, 상쾌한 공기가 참 좋아요', '산밑이라서 나무도 많고 공기가 깨끗해요 나무그늘아래 누워 쉬기 참 좋아요']"
관악_서울대공원,13,19,13_저수지_접근성_위치_욕장,"['저수지', '접근성', '위치', '욕장', '산림', '호수', '서울대', '과천', '공간', '햇살']","['여유롭게 걸을수있는길 풍경이있는곳 호수 나무 숲길 이있는 풍경 이 아름다운서울대공원 대공원숲속저수지', '특히 산림욕장은 숲이 우거진 푸른 숲길이라 산림욕 하면서 걷기 좋은데 북문입구 들어가 전망대 지나 남미관샛길로 내려왔어요 서울대공원의 호수둘레길, 동물원둘레길, 그리고 산림욕장(등산) 모두모두 걷기좋은 길입니다', '조절저수지의 정자에서 햇살을 받으며 걸어서 내려오면 양 옆에 거대한 가로수나무들 아래 아스팔트 산책길 위에서 조용하게 들려오는 음악소리에 취해서 걷는 길은 오랫동안 기억에 남을 겁니다 과천에 있는 서울 대공원 산림욕장을 5~6km 걷고 조절저수지쪽으로 내려오는 길은 이제 오르막 길은 다 끝나고 내려가는 길만 남은 안도감에 매번 기분이 상쾌해지는 곳입니다 이제 막 피기 시작하는 산수유, 개나리, 진달래 꽃봉우리가 이른봄의 따스한 햇살에 반짝이고, 화창한 날씨에 더해서 미세먼지는 예보하고 다르게 좋음 수준으로 파란 하늘과 먼산 봉우리와 능선의 경계선이 선명하게 보일정도로 미세먼지가 없는 최고 날씨였습니다']"
관악_서울대공원,14,18,14_비오_느낌_여유_단풍,"['비오', '느낌', '여유', '단풍', '운동', '코스', '평일', '날씨', '평화', '서운']","['가을하늘과 함께 여유로운 단풍속을 거닙니다 대공원의 가을이 너무예쁘네요 전철로 내려서 갈수 있으니 너무좋아요', '많이 걸어도 쉽게 벤취에 쉴 수 있는 단풍이 시작되었네요 휴일이 아니다보니 더 여유로운 느낌', '가볍게 운동삼아 마음에 여유를 갖고 걷는다면 주변 풍경이 아름답게 느껴질 것이다 코로나의 여파로 실내 코스는 전부 OFF']"
관악_서울대공원,15,18,15_대기_예약_방문일_권장,"['대기', '예약', '방문일', '권장', '최대', '평일', '다둥', '모르', '회사', '카드']","['깨끗하고 날씨 좋을 때 가면 좋습니다 시간이 4시가 너무으면 못보는 동물들이 있으니 빨리가시는걸 추천드려요 방문일 평일 대기 시간 최대 10분 예약 권장 아니요', '아이들과 다니기 좋습니다~다둥이카드 있으면 무료 입장가능합니다 방문일 주말 대기 시간 최대 10분 예약 권장 아니요', '오랜만에 서울대공원 다녀왔는데 입구가 바뀌었네요 동물친구들 리프트, 코끼리열차 너무 좋았네요 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요']"
관악_서울대공원,16,15,16_국립_서울대_현대_운영,"['국립', '서울대', '현대', '운영', '미술관', '추억', '서울랜드', '느끼', '언제나', '디즈니']","['서울대공원 모두의 힐링장소 동물원,식물원,놀이공원,테마공원 등 다양한 볼거리 탈거리~ 방문일 평일 대기 시간 대기 시간 없음 예약 권장 아니요', '서울랜드는 (주)서울랜드라는 회사가서울시 부지에 놀이기구를 기부채납하는 대신 운영권을 갖는 방식으로 건설한 민영 놀이공원으로 서울시에서는 직접 권한을 갖지 않으나, 2014년 7월 운영권이 만료될 예정이었다 덕수궁 석조전에 있었던 국립현대미술관이 1986년에 지금의 서울대공원 자리로 이전함에 따라 국립현대미술관을 끼고 있는 곳이 되었다 그러나 국립현대미술관은 말 그대로 국립 시설이기 때문에 운영 권한은 서울특별시가 아닌 문화체육관광부에서 직접 권한을 갖고 있다', '즐거움 모두 추억꺼리 최고 국립현대미술관ㅡ지성과창의력함께꿈을꾸는곳 지하철로 이어 산책겸 도보로근접 데이트코스로도최고임 서울랜드ㅡ청소년의꿈과모험 남녀노소 모두에게 힐링을주는곳']"
관악_서울대공원,17,14,17_벚꽃_향기_한창_아름답,"['벚꽃', '향기', '한창', '아름답', '장미', '풍경', '사진', '이어', '쏟아지', '머리']","['4월 5일 방문> 벚꽃이 활짝 만개해서 공원을 한바퀴 도는 내내 눈이 즐거웠다 내년 봄에도 벚꽃 필 때 생각날 곳이 될 것 같다', '4월 중순에 방문하면 멋진 벚꽃을 볼 수 있어요', '요즘 대공원에 제일 아름다운 풍경은 일반 벚꽃보다 보름정도 늦게피는 왕벚꽃이다 1907년에 다케신부가 제주도에 자생한 나무를 처음 발견했고 그후 한일간에 최초 왕벚꽃이라 서로 자랑했는데 그후 결국 서로 다른 종이라 판별이 났다고 한다 약 백그루가 정문에 들어서면 줄을 이어 한창 황홀한 자태를 보이고 있다']"
관악_서울대공원,18,13,18_가을_예쁘_정원_기간,"['가을', '예쁘', '정원', '기간', '안서', '물들', '봄철', '정취', '꽃구경', '사회']","['가을풍경 동물들 너무 예쁘요', '김밥들고 편안하게 가을정취 느끼러 가기 좋은 곳', '가을 단풍이 예쁘게 물들었어요']"
관악_서울대공원,19,11,19_아침_시설_컵라면_국내,"['아침', '시설', '컵라면', '국내', '부근', '평지', '악어', '아동', '포함', '테마파크']","['아침 개장시간에 가면 아침먹는 동물들 구경할수 있어요', '타 테마파크보다는 미취학아동이 이용할 놀이기구가 더 많은거 같고 평지이고 넓고 편하고 좋네', '음식값 국내최고 도시락 싸서 가세요 컵라면 400 핫도그400등등']"
강서_방화근린공원,-1,44,-1_화장실_관리_놀이터_공기,"['화장실', '관리', '놀이터', '공기', '강서구', '이용', '편리', '산책로', '반려', '생각']","['화장실 이용이 편리하고 주변 산으로 접근이 용이함', '반려견 동반 환경 산책할 때 반려견 데리고 하면 좋아요 화장실 깨끗하고 항상 편리하게 이용할 수 있도록 준비되어 있어요 그래도 공원으로서 휴식과 치유의 기능은 아주 좋아요', '새가 많고 나무가 많은 산책이나 운동, 아이들과 놀기에 아늑하고 좋은 장소 놀이터 기존의 놀이터 시설이 멀쩡하고 좋았는데 예산 소진을 위해 멀쩡한 놀이터와 바닥을 다 파헤치고 이상한 아이들로 다운그레이드 됨 화장실 있던 입구화장실이 없어지고 간이화장실 카라반으로 변경 됨, 지금은 정식 화장실은 1개만 남았음']"
강서_방화근린공원,0,39,0_근린공원_휴식_방화동_동네,"['근린공원', '휴식', '방화동', '동네', '방화역', '분위기', '주변', '등산', '공기', '느낌']","['방화동근린공원 산책하기 좋고 운동하기도 좋은 공원 개화산 밑자락에 위치하고 딨고 산림속에있는 공원', '시민들의 휴식터 방화근린공원', '근린공원 가까이는 한강공원이 있고 주변에는 개화산과 강서둘레길이 있어서, 한적한 분위기와 고즈넉한 분위기를 좋아하신다면 괜찮을 것 같습니다 방화역 주변의 방화동 주민들의 휴식과 놀이와 힐링 공간으로 활용되고 있는 방화근린공원입니다']"
강서_방화근린공원,1,30,1_부담없이_조성_마음_공기,"['부담없이', '조성', '마음', '공기', '생각', '방화동', '도심', '스케이트', '카페', '맨발']","['공기좋고 여기를오면 마음이편해요', '둘레길이 조성 되어있어 산책 하기에 좋고 공기도좋아요~', '부담없이 다닐 수 있는 둘레길 조성도 잘되어 있습니다']"
강서_방화근린공원,2,30,2_가족_여유_편하_구경,"['가족', '여유', '편하', '구경', '항상', '다양', '이리', '즐겁', '보내', '사이']","['운동기구 공연장 놀이기구들이 있어서 가족 연인이 와서 즐기기 너무 좋아요 *,^', '가족끼리 올 수 있는 여유', '가족이 함께하기 좋은 공원입니다']"
강서_방화근린공원,3,24,3_벚꽃_이용_장소_주변,"['벚꽃', '이용', '장소', '주변', '체험', '광장', '연결', '가을', '인라인', '사람']","['광장도 있어서 아이들이 뛰어 놀기 좋아요 벚꽃이 예쁘게 피어서 방문했어요 개화산과 연결되어 있고 산책로도 잘 되어 있어요', '농구대와 배드민턴,족구장,야외공연무대와 아이들 자전거나 킥보드를 탈 수있는 원형운동장과 연못 주변 정자 등 수로시설과 체력단련기구도 곳곳에 있어 남녀노소 구분없이 이용할 수 있습니다 공원 안에 천문과학관이 5월중 개관예정입니다 도시와 산의 경계에 위치한 근린공원으로 많은 시민이 이용하는 쾌적한 공간 입니다', '가을에는 더욱더 아름다운 풍경을 즐길수 있습니다 피크닉 구역 가족단위 이용 하며, 나름 지역에서 유명해서 길거리 노상주차 길이가 벗꽃 시즌에는 엄청납니다 정상에 군부대가 있으나 일반인에게 부담이 없으며 정상 부근에서 한강을 바라보고 바로 아래 천년 사찰에서 고즈넉한 분위기를 즐기신후 하산하여 각종 카페와 식당등을 이용 하셔도 좋으며 방화근린공원과 연결되어 있기에 봄 다세대등등 주택 생활자들의 맑은 공기를 책임지는 곳으로서 정상까지 자동차로 올라갈수도 있고, 자전거 혹은 도보로 이용 하며 여러 둘레길이 있기에 자연과 어울리며 요즘은 도보자들을 위해서 데크작업을 하고 있답니다~']"
강서_방화근린공원,4,21,4_반려_동반_환경_만들,"['반려', '동반', '환경', '만들', '트랙', '계절', '주변', '예쁘', '자전거', '사람']","['지금은 무지개 다리를 건넌 슈나우저가 좋아하던 산책 코스였습니다 반려견 동반 환경 개 줄만 확실히 단속하면서 산책하면 뭐라고 하는 사람이 없음', '반려견 동반 환경 많이들 반려동물 데려옵니다', '강아지 천국 반려견 동반 환경 아가들이 좋아합니다']"
강서_방화근린공원,5,16,5_조깅_가볍_여가_아침,"['조깅', '가볍', '여가', '아침', '경관', '만족', '단련', '연계', '자주', '조성']","['쉬고 산책하고 조깅하고 낮은 산도있고 매우 좋은 휴식처입니다', '주변에 살아 종종 운동하러가는데 조깅하기 좋습니다', '시설좋고 자연경관과 편의시설 산행 연계등 만족도 최고']"
중구_서울로7017,-1,333,-1_도심_도로_야경_고가,"['도심', '도로', '야경', '고가', '사람', '서울역', '느낌', '공간', '시설', '여름']","['또한 17은 고가도로의 높이가 17m이며, 17개의 사람이 다니는 길과 연결된다는 의미입니다 서울역을 동서로 가로지르는 고가도로가 공원으로 재탄생한 곳입니다', '일욜밤9시쯤 방문 사람들은 북적이진않음 오만가지나무와 식물을 많이 심어놔서 예쁘고 분위기는좋았음 빌딩의 네온사인도 야경으로 볼만함 중간에 피아노가 군데군데 9대정도 있어서 치고놀수있어서 좋았으나 막상 끝까지 생각나는곡이없어서 악보가있음 좋았겠단생각이듬 생각외로 죽치고 치는사람도있어서 한곡정도 치고가도 눈치보이진않음 서울로 중간에 다리로 연결된 빌딩으로 들어가서 식사나 커피도 사먹을수있음 주차는 중간다리와 연결된데서 사먹고 주차하면 될것같고 본인은 롯데마트에 주차하고 장보고 공짜주차했음 참고로 롯데마트 외국인관광객겁나많아서 붐빔', '남대문에서 맛난것을 먹은후 산책코스로 너무어와서 즐기다가 서울역에서 버스타고 집에 가면 될듯은 한되 서울역 7017 프로젝트는 서울역 고가 도로를 ‘차량길’에서 ‘사람길’로 재생하고, 단절된 서울역 일대를 통합 재생하여 지역 활성화와 도심 활력 확산에 기여하는 사람 중심 도시재생의 시작입니다 걸어볼만한 코스 입니다']"
