Park_nm,Topic,Count,Name,Representation,Representative_Docs,sentiment_label,sentiment_score
강북_북서울꿈의숲,34,10,34_초록_아래_그늘_바퀴,"['초록', '아래', '그늘', '바퀴', '땡볕', '풀어놓', '여름철', '운동', '정상', '겨울']","['그늘아래 의자두니 너무시원하고 놀이터도 있고 킥보드탈수있는것도 좋으네요', '조용히 걷기좋아요~ 건물숲에 갇혀살다가 초록초록 여유를 느끼는 곳 ♡', '걷기 좋고 아이들 풀어놓고 쉬기 좋은 곳, 여름 땡볕 아래에 쉴 수 있는 그늘이 더 많았으면 하는 바람은 있음']",긍정,0.7681443095207214
한강_반포한강공원,0,976,0_사람_장소_야경_화장실,"['사람', '장소', '야경', '화장실', '편의점', '주차', '예쁘', '저녁', '바람', '여유']","['사람많고 조금은 시끄럽기도 하지만 잠깐의 여유와 함께 쉬기 좋은 장소', '특히 날씨가 선선한 날, 주말 저녁 등 인파가 많은 시간대에는 주차장에 진입하는 것조차 어려울 정도로 사람이 많아서 앉을 자리도 부족하고, 편의점은 줄이 무지막지하게 길어요 분수쇼가 펼쳐지는 시간대에 가면 경치가 아름답고, 멍때리기도 좋아요 그렇지만 주차하긴 너무 힘든 것 같아요', '먹거리 많고 야경 좋고 그래서 연인, 가족 단위의 사람이 많은 휴식처 단, 화장실에도 사람이 많음']",중립,0.7875316739082336
한강_반포한강공원,1,27,1_자전거_시설_주변_야경,"['자전거', '시설', '주변', '야경', '오토바이', '데이트', '필요', '코스', '바람', '항상']","['야경이 좋고 달리기나 자전거라이딩, 농구 등 운동하기 좋은 곳', '야경이 예쁜 곳 밤에 자전거 타고 달리기 좋음', '가끔 놀러가거나 자전거타기 좋습니다']",긍정,0.9527337551116943
한강_이촌한강공원,3,21,3_산책로_강과_인라인_동작대교,"['산책로', '강과', '인라인', '동작대교', '전망', '이촌', '설치', '잔디', '체육', '강남']","['자연학습장 옆에 대나무숲길도 조성돼 있어요 동작역 1번출구 나와 동작대교를 건너가 이촌한강공원 한강변 산책을 했구요 미루나무 가로수길도 있고 거북선나루터 지나 한강대교를 건너니 야경이 멋지네요', '동작대교와 한강대교에서 엘리베이터로 접근할 수 있으며 강변 산책로와 자전거길 등이 잘 설치되어 강변 산책과 운동, 석양과 노을 보기도 좋아요', '산책로가 가장 잘되어있는 한강공원']",긍정,0.9810501933097839
한강_뚝섬한강공원,1,39,1_날씨_관리_반려_볼거리,"['날씨', '관리', '반려', '볼거리', '다시', '재밌', '운동', '환경', '동반', '즐기']","['좋은 자전거 타새요 반려견 동반 환경 건강하세요', '겨울에는 슬라이드 놀이가 재밌어요☺️ 놀이터 슬라이드 야외 놀이터 화장실 네, 있습니다 반려견 동반 환경 응, 맞아요 피크닉 구역 잘 모르겠어요', '매일 위킹 갑니다 화장실 그런대로 관리가 잘되고있음 반려견 동반 환경 반려동물 천국']",긍정,0.9773543477058411
노원_수락산,0,37,0_산로_아름답_계곡_하이킹,"['산로', '아름답', '계곡', '하이킹', '경기도', '암벽', '상계동', '초보', '접근성', '도솔봉']","['도심에서 지하철로 연결된 가까운 산 계곡이 아름답고 물도 풍부하다 홈통바위가 유명하고 경기도 방향등 여러 방면에서 등반가능 눈을 밟으며 산행을 즐길 수 있는곳으로 그리 어렵지 않은 산행 코스', '등산코스는 경기도 남양주시 별내면 청학리에서 올라가는 코스가 가장 경치가 좋고 수락산의 진면목을 감상할 수 있다 사기막에서 오르는 또다른 길은 향로봉을 지나 영락대, 칠성대, 기차바위를 지나는 등산로가 있는데 가파른 암벽능선을 타고 가는 험로이기 때문에 초보자는 위험한 길이다 그외 상계동 은빛아파트에서 물개바위를 지나 정상으로 오르는 등산로가 있고 의정부시 장암동에서 시작해서 노강서원과 석림사를 거쳐 오르는 등산로가 있다', '등산코스는 경기도 남양주시 별내면 청학리에서 올라가는 코스가 가장 경치가 좋고 수락산의 진면목을 감상할 수 있다 사기막에서 오르는 또다른 길은 향로봉을 지나 영락대, 칠성대, 기차바위를 지나는 등산로가 있는데 가파른 암벽능선을 타고 가는 험로이기 때문에 초보자는 위험한 길이다 그외 상계동 은빛아파트에서 물개바위를 지나 정상으로 오르는 등산로가 있고 의정부시 장암동에서 시작해서 노강서원과 석림사를 거쳐 오르는 등산로가 있다 출처:네이버']",긍정,0.7308021783828735
노원_수락산,1,30,1_기차바위_힘들_멋지_방향,"['기차바위', '힘들', '멋지', '방향', '여름', '안전', '장소', '선택', '생각', '편하']","['기차바위 코스 강추', '덕릉고개~기차바위~장암역(7호선)으로 하산하는 코스도 있다', '당고개역에서 학림사 방향으로 시작해서 도솔봉다녀옴 그닥 힘들지않고 편하게 오를 수 있어서 좋았다']",긍정,0.9629472494125366
송파_석촌호수공원,0,439,0_벚꽃_대기_구경_석촌,"['벚꽃', '대기', '구경', '석촌', '방문일', '평일', '축제', '사진', '예약', '권장']","['벚꽃보다 사람이 더 많음', '어서 벚꽃이 폈으며뉴좋겠어요', '봄에 사람이 많지만 벚꽃이 진짜 예뻐요']",긍정,0.9618104696273804
송파_석촌호수공원,1,75,1_사계절_여유_자연_가을,"['사계절', '여유', '자연', '가을', '편안', '날씨', '가볍', '휴식', '거리', '즐기']","['사계절 예쁨 걷기 좋은 호수공원', '가을날씨에 가볍게 산보하기 좋은 공원', '도심에서 자연을 즐기며 여유를 즐길수 있는 장소']",긍정,0.9822485446929932
송파_석촌호수공원,5,14,5_반영_가꾸_나무_호숫가,"['반영', '가꾸', '나무', '호숫가', '트랙', '조화', '건물', '배경', '경관', '환상']","['나무와 꽃, 호수를 한번에 즐기는 산책의 명소', '주변의 고층 건물과 어우러져 사진찍기에도 좋은 곳이다 호수를 둘러싼 멋진 트랙이 있는 공원 초록빛깔의 호수가 아름답다', '도심과 주변 경관이 잘 조화롭게 가꾸어진 호수공원']",긍정,0.978091299533844
금천_금천체육공원,0,53,0_괜찮_자주_배드민턴_공기,"['괜찮', '자주', '배드민턴', '공기', '환경', '관리', '저녁', '동반', '이용', '반려']","['농구시설도 괜찮고 공터도있어서 좋았어요', '운동하기 좋음임다 농구코트 배드민턴장 미니헬스기구등 걷기트렉도 좋아요~', '자주찾는 주거인근 산책길 반려견 동반 환경 반려견 동반 가능한 산책길']",긍정,0.9864873290061951
